transaction_id,merchant_id,customer_id,razorpay_payment_id,razorpay_order_id,timestamp,amount,currency,status,payment_method,international,email_hash,contact_hash,card_id_hash,bank,wallet,amount_refunded,refund_status,error_code,error_source,error_step,error_reason,device_id,ip_hash,geo_region,session_id,label,fraud_scenario
txn_3fe48030f13a7fe87ee3bed67020d847,mer_805e6314e31f9b,cust_a713aebdebff66,pay_75d7a8e48e508a,order_e8ff72133735c3,2026-06-18T10:31:55+00:00,7103.26,INR,captured,card,False,a11d05f36c838545,8cbfa33a4407b296,452d7f3143ad088f,,,0.0,,,,,,dev_21018dfcc27d,125.123.168.159,IN,sess_c509c46c,0,legitimate
txn_ca5da5d89b1c6e731f8526ebd3253e62,mer_2cac19dedf5f48,cust_dcceecf7ca40fd,pay_df4841abf8b5d4,order_dc92bfbb666578,2026-06-18T10:32:12+00:00,5712.7,INR,captured,upi,False,e3cd1883a669197c,fa1e1edf98a60e61,,,,0.0,,,,,,dev_fb614807c447,147.109.107.247,IN,sess_e2bd5fd3,0,legitimate
txn_7fcde985b6753ec13c0a02ac0b53d80c,mer_9d11472630cd0a,cust_b763c34d12bc17,pay_d9d6e93574c39c,,2026-06-18T10:32:45+00:00,3734.4,INR,captured,wallet,False,bc9d54f888b39cd6,79654e7001555a5e,,,Paytm,0.0,,,,,,dev_57f39440964c,191.159.87.104,IN,sess_3167aadb,0,legitimate
txn_53daffa97c36b8df369e28a01177aa24,mer_c3a31142568621,cust_b5d321745aef2e,pay_9bea5685bed11e,,2026-06-18T10:32:51+00:00,3278.11,INR,captured,wallet,False,fd48083a4acc3fcb,12b517fa862aee05,,,Paytm,0.0,,,,,,dev_447801e09da5,47.139.238.146,IN,sess_288ce0bd,0,legitimate
txn_53fed8d0ea471b54939c8031b86bcf2f,mer_7c423b14f72fac,cust_f1d68ddf171630,pay_c2dfbab8b1a2b6,order_dd9eb705257428,2026-06-18T10:34:13+00:00,5179.61,INR,captured,wallet,False,46d7920135fe3b27,dcf61ff7a98a5d56,,,Paytm,0.0,,,,,,dev_18ff00675739,167.16.163.239,IN,sess_af3814e9,0,legitimate
txn_a466564dc0e003cb993b2a5e77503a6d,mer_e6f554e7de7f5a,cust_371d1aa5b4ca5a,pay_b33826c1bcf688,order_29dbcb80928c3f,2026-06-18T10:34:15+00:00,6052.0,INR,captured,card,False,0b6b137ee02e8302,3f453b77e003944c,dd5d98dd743343f2,,,0.0,,,,,,dev_f6867153c080,51.35.66.165,IN,sess_5c8e4132,0,legitimate
txn_97b2f8d4017980a28a63d4c3e43eec9a,mer_ee3a1aa058bd03,cust_ae0278e6171e56,pay_013988d4331bbf,,2026-06-18T10:35:37+00:00,5459.13,INR,captured,wallet,False,98504a9d0ed02e2a,9600e6adf2797cd6,,,Paytm,0.0,,,,,,dev_da51be268fd7,48.179.194.94,IN,sess_2cd51b33,0,legitimate
txn_439f0285902a383ce94bd707a25228e1,mer_ad390bd85b0ec7,cust_e668d0912029d9,pay_07d275402cd51d,order_72f5da3749a96f,2026-06-18T10:35:55+00:00,14115.6,USD,captured,upi,True,affc026a7e995c1b,4b924e8668f66816,,,,0.0,,,,,,dev_a152bfddf75a,16.138.198.88,US,sess_ca8a25bb,0,legitimate
txn_f9cf7851da571ef393cfbeadb6bf4437,mer_b1a4eda876af93,cust_5afb1f449a16e7,pay_ca129d8c30f7c4,order_a0b8280d36e3a6,2026-06-18T10:36:31+00:00,4088.31,GBP,captured,upi,True,4ebf2f775b367160,34b59edf205206a9,,,,0.0,,,,,,dev_9cf6fe378205,188.185.109.140,AE,sess_c1a739ed,0,legitimate
txn_a9569faa2cc75b06001a2af64e664403,mer_daa3cd777e33c2,cust_e9111b2feb6f2c,pay_18bad4530f4925,order_12e1271a810fc3,2026-06-18T10:37:23+00:00,3904.24,USD,captured,upi,True,ba07385ba59d1cf9,034b366436364c13,,,,0.0,,,,,,dev_fd9016be02ee,131.254.136.5,AE,sess_5e140ed3,0,legitimate
txn_1da920bc4abfc87dd4380006d9964b20,mer_4b9b4621bd7fa5,cust_234cba6ed83ae1,pay_d17d8bce32da06,,2026-06-18T10:40:00+00:00,421.83,INR,captured,upi,False,652df6276d2d31e9,032e3ccb5c44eade,,,,0.0,,,,,,dev_a00a09e6e479,69.198.101.19,IN,sess_6cc5dc01,0,legitimate
txn_76852d8adab6469a1b2767e516868d41,mer_fb5a5169231fba,cust_e6554b7e2ed008,pay_ae72c72e28be0e,order_796274c27e8328,2026-06-18T10:40:33+00:00,5661.76,INR,captured,upi,False,96c34441e61db0af,3bbc0a43c57eb1f3,,,,0.0,,,,,,dev_378b92102c91,163.161.34.99,IN,sess_bead1838,0,legitimate
txn_14f9fee77c7f310699c46c79ea90fa2c,mer_d5436c078a1eca,cust_3075af4809a8c5,pay_3988b39df27d92,order_179ac6c571e6b4,2026-06-18T10:41:00+00:00,4730.72,INR,captured,card,False,b4fe0dfd383d3296,e8b944815c0b1dad,e01c27654b9a20e7,,,0.0,,,,,,dev_4b83bfe675bb,90.110.35.204,IN,sess_ace2d060,0,legitimate
txn_3690c89a36e7a3a6d1363683c3606fb5,mer_4a7d82faa507d8,cust_46d6b6887345c1,pay_5a91f3a5b73b13,order_04479c72065da2,2026-06-18T10:41:07+00:00,941.45,INR,captured,upi,False,d6d05fa302312bc3,051041d00927b4b9,,,,0.0,,,,,,dev_7e50cd6d3443,24.176.104.163,IN,sess_fea98d7c,0,legitimate
txn_c86e7ea486895d85073cf990e997eaae,mer_d21079a1b030ee,cust_405be74d725cc9,pay_a477a16249a172,order_597d404b1c6a3d,2026-06-18T10:43:47+00:00,3906.21,INR,captured,upi,False,f911dfbfe4f2ef53,784437180c5d7f82,,,,0.0,,,,,,dev_014c19547f4e,219.58.186.55,IN,sess_e065a627,0,legitimate
txn_470a6b874502eaaf6de96fd13d0cade6,mer_80c36926e00f58,cust_4b3d91db89aaaf,pay_e70ea4edb499c9,order_5c75b63abd1ecc,2026-06-18T10:44:19+00:00,5554.61,INR,captured,card,False,b122692500d1da20,b578b488a58208fd,452842b929366e94,,,0.0,,,,,,dev_5d1e57963c30,131.153.159.152,IN,sess_a3d062ca,0,legitimate
txn_8b5e93938bb2ae4713cac2b629785255,mer_a4a6a929ce1abf,cust_9635a525ed5791,pay_e5d76848f1d3d3,order_c9238fdd3a0749,2026-06-18T10:45:02+00:00,5317.13,INR,captured,netbanking,False,579c1e5aa2b49ee3,fc67123fbea9e8de,,HDFC,,0.0,,,,,,dev_cae1b263f5f6,85.18.191.154,IN,sess_ec3ea8c9,0,legitimate
txn_c76182dcdf22e738f338621012b2fae4,mer_a5b5c7ecfac3ef,cust_b167fb36a0b172,pay_7c0778692999d6,,2026-06-18T10:45:17+00:00,4084.85,INR,captured,upi,False,55a5c1b055f74386,74675fa73604df34,,,,0.0,,,,,,dev_25cd1e980a4a,202.195.51.15,IN,sess_0981d15b,0,legitimate
txn_79a28af47e0ff1e9cd9f57b539e4ac2b,mer_ed305cb2052fcc,cust_fbbaa737f42d82,pay_6926fa5fa3a9d8,order_aac45b9c1f83a1,2026-06-18T10:46:29+00:00,455.61,INR,failed,netbanking,False,59915656995b4f60,421f336acc5309f3,,HDFC,,0.0,,INSUFFICIENT_FUNDS,internal,payment_authentication,authentication_failed,dev_0ef422e93cb5,95.218.152.81,IN,sess_44d278e5,0,legitimate
txn_4efccc6521176f23961bdae5f5cbf2b5,mer_38fa8d75d6b0f4,cust_4843e5d86c9196,pay_81bfef72b3b824,order_d34186ef97bc37,2026-06-18T10:46:36+00:00,6770.92,INR,captured,upi,False,6accee96a2a43a2f,c574c58a983d0c65,,,,0.0,,,,,,dev_4ff82e1faadf,217.80.13.75,IN,sess_777c0f14,0,legitimate
txn_a47790b2dcba432d7ff3c2b6032bf093,mer_e5bb06432bfb66,cust_45c817bff5d57d,pay_e9a31906efdb02,order_d296ef953cc0fb,2026-06-18T10:46:45+00:00,359.27,SGD,captured,upi,True,6941048cc848f8b7,d724603c38d011af,,,,0.0,,,,,,dev_e0ac4f4c77af,215.245.170.205,AE,sess_09d9b0fc,0,legitimate
txn_600ef795b35dbc1c288a2402e81655d7,mer_ed3ad215d460e2,cust_9b1974f485969a,pay_3cbcfb559f2507,order_63722852d5e055,2026-06-18T10:48:19+00:00,6252.99,INR,captured,card,False,d020638ff5641023,8c7679770a142546,995dcfee827237e6,,,0.0,,,,,,dev_839be8e38a18,175.200.170.122,IN,sess_40b5da07,0,legitimate
txn_954b01199b2abb42bd01b661884f20aa,mer_f2d0242f926528,cust_aafae97b853c3e,pay_6088b4d03bdb66,order_95a386a35ec1c0,2026-06-18T10:48:26+00:00,10865.59,INR,captured,upi,False,7e1b973c18a01a23,232f8a47d8d012d6,,,,0.0,,,,,,dev_52c5f5bea0cb,20.123.232.235,IN,sess_6ba7d3ff,0,legitimate
txn_f6178ac9583b7428c194092b528a399c,mer_ae66fded57a563,cust_47c5f3393083d1,pay_b5f657ba3799a7,,2026-06-18T10:49:30+00:00,8307.11,INR,captured,upi,False,5e4cf4585a49847d,0b46d8c31740bfe3,,,,0.0,,,,,,dev_6b07961fc1e5,78.224.67.24,IN,sess_b02f05cc,0,legitimate
txn_0ca46e14da68c8925af370558bfa7b87,mer_b6b30e1e697121,cust_3ecca77ae0cf80,pay_d8fc6d022171d8,order_0761d55c9416ad,2026-06-18T10:49:35+00:00,7526.41,INR,captured,card,False,2f76d36dbee13662,caba2bbe90b07ccb,a71d84068b735843,,,0.0,,,,,,dev_9b85f6a811e6,149.29.223.140,IN,sess_fbe3d641,0,legitimate
txn_d91f4bc6fbaa453e08ff3315f60461b2,mer_aa88c489e748c3,cust_9a784385a51ad1,pay_0eecce1fe88389,order_bb8ec39460879a,2026-06-18T10:49:37+00:00,6656.35,INR,captured,wallet,False,a89b8de96c8359e2,239b40479f0a5fa5,,,Paytm,0.0,,,,,,dev_b5e5f2534c34,57.136.90.213,IN,sess_a615574e,0,legitimate
txn_7a880bb3e3d16e8ae6d094fd848ff0de,mer_2a7b9e0c75bb37,cust_7829ddbc58d451,pay_1449b8a13c4bce,order_5d1a6266752016,2026-06-18T10:49:40+00:00,4236.15,INR,captured,upi,False,c0903dc938e404b8,1b3b01786ce2996b,,,,0.0,,,,,,dev_25af24b6f9b2,64.18.205.231,IN,sess_f91a5d24,0,legitimate
txn_deb0095c28c883111002c78a760609b6,mer_b9a20308a956cb,cust_bd9c53b6b27cf2,pay_7ee2dde30ff044,,2026-06-18T10:50:41+00:00,7137.78,INR,captured,netbanking,False,664a289ca92808e8,502a5bf3be2b080b,,HDFC,,0.0,,,,,,dev_543e6bb8093d,209.5.229.247,IN,sess_d73bd06d,0,legitimate
txn_742d3e3abbe90c06a7cce2bf2821d5da,mer_21ce8c05d94ad5,cust_f63dcc09d8043d,pay_ed8c1800f4fb4d,order_4c6c259b3447a5,2026-06-18T10:51:10+00:00,2043.7,INR,captured,card,False,e95dc2c98a857a63,bd5d7f4c0389e08b,00d5cff42c412883,,,0.0,,,,,,dev_dd5852f59ca7,97.209.114.40,IN,sess_51d62ed7,0,legitimate
txn_ae1362245025055adec3b795ac2ca24a,mer_3a0ec524596381,cust_1f67fe096e37f8,pay_1a9b72f56db5c3,order_6d858548e2671d,2026-06-18T10:51:12+00:00,1069.37,INR,failed,upi,False,052c8244ee4ff23f,6579662adc083512,,,,0.0,,TIMEOUT,internal,payment_authorization,insufficient_balance,dev_d1b1a40be9b8,124.92.75.125,IN,sess_08f62aa6,0,legitimate
txn_bc70d5641aa1014f7a986846a35baa78,mer_5e57ba9221053c,cust_02c6e9fb282f72,pay_c6f60a453b9efa,order_4a5165b179ecdc,2026-06-18T10:52:30+00:00,7792.62,INR,captured,upi,False,4807c469a24d4de7,7920e20acf7e03de,,,,0.0,,,,,,dev_6f4de1feed4e,27.170.179.73,IN,sess_1430e82f,0,legitimate
txn_690624939333691f31c17b900fce90fb,mer_da2ffe830d68a8,cust_99a46e9f973bf6,pay_34385c3a59b8a4,order_b83f5233035fce,2026-06-18T10:53:24+00:00,6938.91,INR,captured,upi,False,931c08ea20016a84,519958b2cda5764d,,,,0.0,,,,,,dev_6ae359a98e08,214.194.87.212,IN,sess_7f076a3d,0,legitimate
txn_b94078e3878f9c0ad93f4eaf4a90c9ef,mer_3de53d894d9d07,cust_7ee81f25af7330,pay_9fdd063cb5b7ad,order_6f342445e1597f,2026-06-18T10:54:01+00:00,5629.09,INR,captured,upi,False,4af4e7f5dcfc88d3,36df8998cb894cbd,,,,0.0,,,,,,dev_f8e0b8587513,22.43.138.210,IN,sess_b0afd287,0,legitimate
txn_446cf837c491c374b2627c1426232d53,mer_f498f11a63f25a,cust_d38403b92af098,pay_6b3ed20c90a339,order_5ab540c32590e7,2026-06-18T10:54:05+00:00,5120.58,INR,captured,netbanking,False,1693f8453af500fe,ad71fc92aa837077,,HDFC,,0.0,,,,,,dev_17b12f9b3f43,20.120.172.26,IN,sess_b34ed0d8,0,legitimate
txn_907f3563f36e7f2e8529d189b1f3d9ae,mer_50ed287e153b3a,cust_8149175d91864e,pay_7e5daa407e53f5,order_f760138e8dd0d7,2026-06-18T10:54:43+00:00,8915.76,INR,captured,netbanking,False,18a0f52bd15cfdc7,cc4b4e48aac951c9,,HDFC,,0.0,,,,,,dev_f31b56baf224,130.48.30.144,IN,sess_002ab1ba,0,legitimate
txn_1959c149377a9b126f8ffa76b77bc406,mer_33be69e08cead4,cust_61254ab68ea49b,pay_f0b1d1142ccf9f,order_aee792b883c14f,2026-06-18T10:55:03+00:00,5286.77,INR,captured,upi,False,732c0ae9e32057bd,750d0b7280917434,,,,0.0,,,,,,dev_e8e465a5376c,153.223.184.179,IN,sess_a6eab9ce,0,legitimate
txn_9dedd8cdb455e42e0f05b8c87e1c3ff7,mer_328de319abf181,cust_7767fa7f5d2def,pay_77a5ded29eda58,order_6dd258ebb2e8a3,2026-06-18T10:56:12+00:00,2773.53,INR,captured,upi,False,ee2ea76a3224ace1,7d89e408eb4ef5e0,,,,0.0,,,,,,dev_0c3bb4d4c8ae,169.120.177.14,IN,sess_800aad13,0,legitimate
txn_7015fb42d8a7747797c63d7e4a34dc85,mer_1175dc3afca8ba,cust_b0ec93eff3ec47,pay_396599c3ca3cc3,order_f403f9c8f305ca,2026-06-18T10:56:24+00:00,2796.36,INR,captured,upi,False,7cbdea6e0bda44cf,fce93f2b358d466c,,,,0.0,,,,,,dev_59ee4343573e,177.129.184.176,IN,sess_b6b76d3a,0,legitimate
txn_f19eaecb19f09c8c6fca2f9386e3d952,mer_41dd424e27f0c4,cust_d093d19b1264af,pay_0530ba7c1bc71c,order_908db789981687,2026-06-18T10:57:59+00:00,4558.8,INR,failed,card,False,b27b5288a93d6e0e,8a1f87ae8f112a5f,dbea258162b4fed6,,,0.0,,TIMEOUT,customer,payment_authentication,payment_failed,dev_d6d9b5e236e5,189.227.91.153,IN,sess_0b6b948a,0,legitimate
txn_88bb30f56b7e968c36fc618c5424d897,mer_a23ea95364c18e,cust_11cd690d59e527,pay_6d70abf350b6b4,order_ee2e5c9d7eff00,2026-06-18T10:59:03+00:00,6188.81,INR,captured,upi,False,593b0b9312232b46,6e60d2826d3fa253,,,,0.0,,,,,,dev_4d9acb67e94d,59.171.191.115,IN,sess_2cc5211e,0,legitimate
txn_6b8ee05866256b97b9307c887d24d638,mer_573cc022d2e464,cust_c0f4f4ae1dbd29,pay_ca5d3e5fa18501,order_b2fd1faddcbc63,2026-06-18T10:59:05+00:00,5805.27,INR,captured,card,False,01f97bec41b7c192,8c9187d033b2dab8,51b27a58644517c9,,,0.0,,,,,,dev_85425b9018b4,166.43.166.150,IN,sess_f580041c,0,legitimate
txn_c74717556c53cc19c38e4fe11fc869a2,mer_0c0e77a340160b,cust_54ef942027abdd,pay_c46353fbc9c2f2,order_b4acfcb50c8935,2026-06-18T10:59:34+00:00,676.13,INR,captured,upi,False,7280f9e5f7500131,cf016e0d7fb1cd8a,,,,0.0,,,,,,dev_54529e1eee32,179.2.112.80,IN,sess_8ed2269b,0,legitimate
txn_9a87c6fc6750780c60809778b4c358fe,mer_c89bf305eaf3c7,cust_5502c2f39b8ccc,pay_4bfd40e12069b8,order_97c8067daba747,2026-06-18T10:59:59+00:00,6033.65,INR,captured,card,False,454e5ab301f42771,e7c95c7d42dabd03,45a71f5fc836d11b,,,0.0,,,,,,dev_f82e33f87646,210.102.183.176,IN,sess_37e80f7f,0,legitimate
txn_d3502188fe820155cbe773007c29a43e,mer_3c925d3b4d8a4c,cust_9e5e5be66161b6,pay_e21e6ebc1da5e7,order_c35ebe903e24b7,2026-06-18T11:01:51+00:00,5198.08,INR,captured,upi,False,744be024068cc399,fde83930f64d4596,,,,0.0,,,,,,dev_f2df272083af,40.121.97.98,IN,sess_d65c3c12,0,legitimate
txn_1fc1abf4b54513b51746bbc371868c1c,mer_19228cb1fdb835,cust_806f5adc66b038,pay_a856ed9fac561a,order_e14fbae6a50373,2026-06-18T11:03:01+00:00,6385.17,INR,failed,card,False,055a25e73db751fb,9c483434cf8226e5,874f47d03bfcc9ce,,,0.0,,BAD_REQUEST_ERROR,bank,payment_authentication,authentication_failed,dev_3cbe1f31e9e9,109.12.19.85,IN,sess_cdb00ade,0,legitimate
txn_882d33c31deeb3d96dedb290da631367,mer_9aa1ac45e63d53,cust_3fc0f0a1d9ede3,pay_4d009b672a9e2e,order_42cdd6e4f62f7e,2026-06-18T11:03:24+00:00,3211.34,INR,failed,card,False,5d946d2b583533b2,827de7ab5050fd6c,8574da5cf0f1ffbc,,,0.0,,GATEWAY_ERROR,customer,payment_authorization,insufficient_balance,dev_1bc8945fae19,117.136.16.226,IN,sess_d48a3fe8,0,legitimate
txn_75770d6dc783d25da31657c1604c01ad,mer_4556d7ff6fb543,cust_6b345aeed61f2a,pay_0b9379295ee28d,,2026-06-18T11:03:29+00:00,11559.2,INR,captured,upi,False,787ee08da1647eb5,bcef79d68c4ca8d3,,,,0.0,,,,,,dev_5735b656652e,113.66.151.172,IN,sess_be260bdb,0,legitimate
txn_9bfbd2b926be1dd9685f4a0f71d37837,mer_397b00ac6fceec,cust_7b88ec7147415b,pay_687de59cf1c401,order_d77faec25875ea,2026-06-18T11:04:32+00:00,5730.32,INR,captured,upi,False,dd0cf3fdce40d92f,96fde95b53bb6cf8,,,,0.0,,,,,,dev_0889bf609373,47.184.174.184,IN,sess_d3f93461,0,legitimate
txn_66e7f1beaf594ca7ca4031aa00624d6e,mer_26373ab6a0ae3c,cust_a01a186a868c8a,pay_a903f6f4abf5cb,order_27a682d63eea7c,2026-06-18T11:04:55+00:00,415.99,INR,captured,upi,False,a04e2f5cc8fe6130,28a0c014ebd0c99e,,,,0.0,,,,,,dev_97345073768c,57.171.134.74,IN,sess_fefabe85,0,legitimate
txn_ef819f23dda3dbb44b1f5a72d124ae7b,mer_396760a369433b,cust_2933b511982b66,pay_2a100c456fe88d,order_b72a0e43639b61,2026-06-18T11:05:14+00:00,5318.75,INR,captured,netbanking,False,31830024a27896d2,099983993cd74b26,,HDFC,,0.0,,,,,,dev_dd99182f544d,95.129.181.239,IN,sess_a9930181,0,legitimate
txn_1e4418f86c39033b373bc0560d1106d7,mer_73490f923edcdd,cust_2c604792381752,pay_9964a8eabc580b,order_1b907e05753d8a,2026-06-18T11:07:04+00:00,4867.0,INR,captured,upi,False,463f4450e561b2cd,aa55040e201769b1,,,,0.0,,,,,,dev_d3edc1eb9fde,215.81.110.99,IN,sess_218909b2,0,legitimate
txn_b10d1a1657be5700bef4dad4975d9956,mer_f5b6fc7bc92144,cust_cc110121add79a,pay_4a65d9631923ed,,2026-06-18T11:07:13+00:00,4265.98,INR,captured,netbanking,False,206dab07106ba4c3,33f48f362cf69b88,,HDFC,,0.0,,,,,,dev_5f3d6b79e532,34.198.68.2,IN,sess_a214d24c,0,legitimate
txn_c7eecca3c92bc06e796244be06846699,mer_a26481407beb5d,cust_0edfff291c3732,pay_4abf3861b67e21,order_84d56dde8b9d70,2026-06-18T11:07:17+00:00,13115.76,INR,captured,upi,False,6c16a954bd1a40a7,fe651c585e486108,,,,0.0,,,,,,dev_bbfaad3e45dd,209.64.121.25,IN,sess_8dc83056,0,legitimate
txn_1016d433d2738871311b9b2835d5e9fc,mer_3e0b9de2422370,cust_c515cde6efcd7b,pay_b9a663615e4cb3,order_7819aa34462b18,2026-06-18T11:07:24+00:00,8135.98,INR,captured,netbanking,False,5a6d7aba02c7c2f9,053fe673ea3b648f,,HDFC,,0.0,,,,,,dev_7a28b212c457,155.120.159.136,IN,sess_213b0454,0,legitimate
txn_f822f5cb5b5a04522fcb89cffdbada09,mer_652fcaf4a93e9c,cust_9288176fe5ed6d,pay_b96e1403efaf84,order_2584db3b630e82,2026-06-18T11:08:52+00:00,5062.03,INR,captured,netbanking,False,6245234925640e54,db54659e139f2341,,HDFC,,0.0,,,,,,dev_9d3d823f8dc4,153.186.55.251,IN,sess_b657aa6c,0,legitimate
txn_2329f4091ddffa24b2e45d602b9d114c,mer_34a114cc646e9e,cust_bf633b09180773,pay_b873787993f92d,order_0f249b279b4fcf,2026-06-18T11:09:12+00:00,3375.17,INR,captured,upi,False,f4ddadde3c6354da,ce7b9563cb0adbf1,,,,0.0,,,,,,dev_29b0f219e03c,160.127.235.8,IN,sess_edce591c,0,legitimate
txn_4d68e294a5522ccb86d4b2abd4584dae,mer_fa5542f57b0979,cust_c145d999d5fcf6,pay_211b1e3cfcd3cd,order_2f77cb8f3a7091,2026-06-18T11:11:03+00:00,429.13,INR,captured,upi,False,a600f69efcb3f89c,5d0e97c5cbdcb4e8,,,,0.0,,,,,,dev_f6e2cecb5af4,49.36.189.217,IN,sess_1e94f614,0,legitimate
txn_496b6ca9c8082d13bc14dea23e7f4408,mer_a956e4a43f541c,cust_deee0a0201db89,pay_20a7f5fcf4b46e,,2026-06-18T11:11:13+00:00,6343.5,INR,captured,card,False,d9b352afd353b723,62cc1133aecfb788,a13445335a0340c5,,,0.0,,,,,,dev_8068e2b1b417,209.75.68.48,IN,sess_01d78a13,0,legitimate
txn_ef2a0cdd5a53c05e00a18ac7454bc098,mer_683b3fab3921b4,cust_e577710a5e3051,pay_361d63a9b41a78,order_25e9bcfc19bcac,2026-06-18T11:13:59+00:00,7459.82,INR,captured,upi,False,f8db8fea514082d6,8b3e64dc6ff0302c,,,,0.0,,,,,,dev_5ad70b3f8f5d,202.78.133.160,IN,sess_5e53a268,0,legitimate
txn_e8312b1ec167bf2fd356028c63f29e74,mer_359a9fc36ca88c,cust_b2df7a0f97607d,pay_8e49a703d1dfe9,,2026-06-18T11:14:26+00:00,6621.3,GBP,captured,upi,True,91fd88fc04469475,4035a3c2d65310ce,,,,0.0,,,,,,dev_5c8619db765d,53.105.255.58,SG,sess_6c6f16e7,0,legitimate
txn_2009fd2a90baf67b3266f8c70645e06d,mer_af3887a6d3984e,cust_1db39006e959c2,pay_da3145d0f256fd,order_150c4096db3f4f,2026-06-18T11:15:07+00:00,130.61,INR,captured,upi,False,308ddf56a794b235,db26558a1982e59c,,,,0.0,,,,,,dev_3fdc20a2d237,121.141.233.85,IN,sess_b5a03ef1,0,legitimate
txn_1bc3de27585fdc72161bd7925df6c7cf,mer_a3ddafdb0dc1b9,cust_dda87675698817,pay_f9598939cc16ea,,2026-06-18T11:15:18+00:00,2588.81,INR,captured,upi,False,8b370e4c90c9eb2a,65445710718224ad,,,,0.0,,,,,,dev_277010aa0edd,33.24.105.19,IN,sess_664d753d,0,legitimate
txn_3fbc12302a282596cc8d92ff46e9326f,mer_cf99cc50078869,cust_187013f7a8e410,pay_c46b54e3338529,order_76b8ff76bfb348,2026-06-18T11:16:42+00:00,4460.2,INR,captured,card,False,8116967c33c08c89,f49ee419d5cca591,e87afade931ac975,,,0.0,,,,,,dev_c8b63784083b,205.70.201.30,IN,sess_8b0664fd,0,legitimate
txn_039f0422208d4ef9ddaec335d7479dac,mer_b400e076fe24c5,cust_0a563264ac33ec,pay_38a9e9d8327320,order_c5a490ccc31969,2026-06-18T11:16:59+00:00,1052.72,INR,captured,netbanking,False,f179e0227560b799,2a016e114a098d14,,HDFC,,0.0,,,,,,dev_a09ab1519f57,24.60.114.41,IN,sess_54527b8a,0,legitimate
txn_342e4898c36f08bf67503bbbc6cdbbc8,mer_57c77bb57049fd,cust_4917a717fbe370,pay_ef00f796a15881,order_70827aca2af47d,2026-06-18T11:17:42+00:00,1684.59,INR,captured,card,False,0e5e3c7438078d33,5f8eac059ad5ec44,846f734e54d21d6c,,,0.0,,,,,,dev_cc801c29ee37,184.63.130.82,IN,sess_295074c8,0,legitimate
txn_34b9ec7f6a6c0a788ec6a1b814eddf60,mer_c0288a5ed2af2e,cust_51e1c7c1437149,pay_c33967951981b4,order_c146b08d62ae9e,2026-06-18T11:18:08+00:00,3170.59,AED,captured,upi,True,a3f733b1ed570fed,9308898c31b8a8ac,,,,0.0,,,,,,dev_cf404c0c1a72,3.108.28.234,SG,sess_c6cc2427,0,legitimate
txn_5d2a4f6213498600b5f025181987bfcd,mer_fb5a5169231fba,cust_e1b460bc0164e5,pay_596d580455535f,order_58ca6257829ce8,2026-06-18T11:18:08+00:00,6550.05,INR,captured,upi,False,f2db6bb04138c6fb,6d14ab3f01181c23,,,,0.0,,,,,,dev_65b3ad46949d,36.11.34.110,IN,sess_ab43629f,0,legitimate
txn_36418cb527f08ae36f1928a03cefc247,mer_9740d76d3318be,cust_9d49421c646838,pay_564c7f2b030c48,,2026-06-18T11:18:20+00:00,9459.99,INR,captured,wallet,False,eed3eee0eb0f166d,2b28db4c02bab455,,,Paytm,0.0,,,,,,dev_fda1c463961a,5.0.198.15,IN,sess_713c3309,0,legitimate
txn_24ee515682fc731f146717b1dbc1ae02,mer_bec4674604b22a,cust_e583feb8694b2e,pay_56ab87b4b7e8f8,order_77c521c16b3891,2026-06-18T11:18:47+00:00,329.2,INR,captured,card,False,2aff058aa9dc6f6a,31f89d0f1c1bb41d,0a729465adbf3bdd,,,0.0,,,,,,dev_14d64e90fc38,172.20.120.65,IN,sess_0d10119f,0,legitimate
txn_109488567187d1327b0509daf9c6c723,mer_1df2638763e0bf,cust_de9d3f943d4830,pay_f313a46da6cf3e,,2026-06-18T11:20:43+00:00,6489.14,INR,captured,upi,False,4b3532085abc4860,5b5856f2b27a728c,,,,0.0,,,,,,dev_bd9eeb0a6aef,118.119.139.42,IN,sess_ace9edbf,0,legitimate
txn_57d9ad06ae2b95a45bb5a7f8e4afcc34,mer_a2386e717caa9b,cust_1beeecfc305608,pay_52c6c076ce13ce,order_69274f81b4ceb1,2026-06-18T11:20:54+00:00,3419.46,INR,captured,upi,False,048b47932727ca06,029ac3bcb1b5f907,,,,0.0,,,,,,dev_34e14d36eafb,60.95.12.229,IN,sess_00775425,0,legitimate
txn_df1c15f901527ec8fe32100a0292c51e,mer_0619556c13dbc6,cust_83e0ddd371b169,pay_166084af880fe4,order_a0a305c873a84c,2026-06-18T11:21:21+00:00,3308.69,INR,captured,netbanking,False,0311cd74654755b3,a36afd2fa4bb3fb1,,HDFC,,0.0,,,,,,dev_60436ab15eb6,77.32.122.237,IN,sess_8012bc60,0,legitimate
txn_ec3d6d20e37f7ef0c69ae628997bfa16,mer_60e681a2890c37,cust_2ca3c86bfac798,pay_937ed9d99c38e9,,2026-06-18T11:23:47+00:00,358.72,EUR,captured,wallet,True,364e9c0b49ca52a9,43bf6bf716c1005d,,,Paytm,0.0,,,,,,dev_0812c665655e,195.205.59.210,UK,sess_f0c35e6b,0,legitimate
